Date,Time,Latitude,Longitude
21-07-2023,18:00,56.59968866694836,12.93650893240761
21-07-2023,19:00,56.44448159172582,12.90063048347644
21-07-2023,20:00,56.42115111111012,12.85192542763529
21-07-2023,21:00,56.42009523600225,12.84950677521267
21-07-2023,22:00,56.42039957033991,12.84844587320397
22-07-2023,08:00,56.4182154508833,12.85824607127612
22-07-2023,09:00,56.41995827351427,12.84897052630055
22-07-2023,10:00,56.42053124603385,12.85032856300744
22-07-2023,11:00,56.34286314317735,12.7511564392641
22-07-2023,12:00,56.26697255769397,12.84248800949458
22-07-2023,13:00,56.15043148394507,12.84250365237918
22-07-2023,14:00,56.05298722168063,12.69438053482463
22-07-2023,15:00,56.04173168953387,12.6932221697531
22-07-2023,16:00,55.97215503925082,12.54197968171215
22-07-2023,17:00,55.80303872398489,12.58466955810192
22-07-2023,18:00,55.69043172931744,12.56864548629112
22-07-2023,19:00,55.67690937319401,12.57008210757055
22-07-2023,20:00,55.617831169651,12.57713145070374
22-07-2023,21:00,55.5742521200935,12.56708852260325
22-07-2023,22:00,55.57400788942167,12.56781975043844
23-07-2023,08:00,55.57777253916109,12.55804192275978
23-07-2023,09:00,55.57716548500107,12.52786832742057
23-07-2023,10:00,55.60751995972154,12.36452899661543
23-07-2023,11:00,55.5568979122262,12.25368194283196
23-07-2023,12:00,55.48087307568263,12.18434269965585
23-07-2023,13:00,55.45390316639048,12.18440267491271
23-07-2023,14:00,55.42518610301288,12.14770117040763
23-07-2023,15:00,55.29521178451219,12.02528380938528
23-07-2023,16:00,55.1756279150697,12.05422246086167
23-07-2023,17:00,55.08127148748849,12.06318852746746
23-07-2023,18:00,55.04228258655324,12.13487095300008
23-07-2023,19:00,55.06550550336068,12.13253118195333
23-07-2023,20:00,55.06049534330754,12.12342522544369
23-07-2023,21:00,55.06624224898774,12.13385875464428
23-07-2023,22:00,55.06361644750899,12.12892135358362
24-07-2023,08:00,55.05936071577535,12.13024621131525
24-07-2023,09:00,55.06046108906662,12.12338441983994
24-07-2023,10:00,55.06019332916947,12.12223199197289
24-07-2023,11:00,54.96690459910738,12.21465252542295
24-07-2023,12:00,54.95548611437276,12.27154239847099
24-07-2023,13:00,54.90410477393763,12.11800768041249
24-07-2023,14:00,54.89224232738394,12.0435405895226
24-07-2023,15:00,54.82774662637502,12.13547102137492
24-07-2023,16:00,54.74362162878247,11.95728711785
24-07-2023,17:00,54.72221493082803,11.79434690670247
24-07-2023,18:00,54.66297632088418,11.60080167465992
24-07-2023,19:00,54.66302609205418,11.60072014400751
